latitude,longitude,location_name,crime_type,incident_time,hour,day_of_week,month
19.109753,72.90928,Powai,assault,2025-11-20 04:38:40.973813,4,3,11
19.123109,72.859956,Andheri East,burglary,2025-12-30 05:11:44.955198,5,1,12
19.043908,72.857628,Dharavi,burglary,2025-06-07 17:26:07.204448,17,5,6
19.111756,72.868474,Andheri East,theft,2025-06-08 15:48:59.518371,15,6,6
19.095275,72.905124,Ghatkopar,robbery,2025-03-13 13:49:19.336248,13,3,3
19.052414,72.901094,Chembur,theft,2025-02-26 23:09:09.168061,23,2,2
19.117887,72.837595,Andheri West,theft,2025-04-10 05:47:17.700985,5,3,4
19.176513,72.958077,Mulund,burglary,2025-10-09 18:58:57.692156,18,3,10
19.041071,72.864029,Dharavi,assault,2025-08-26 08:32:17.034691,8,1,8
19.054522,72.849099,Bandra East,assault,2025-03-16 20:32:11.084722,20,6,3
19.075671,72.896682,Kurla,assault,2025-03-31 11:52:14.995643,11,0,3
19.225276,72.850499,Borivali,theft,2025-09-22 14:43:09.755149,14,0,9
19.189704,72.856766,Malad,theft,2026-01-21 15:29:11.350549,15,2,1
19.061555,72.848968,Bandra East,assault,2025-11-11 07:14:55.610863,7,1,11
18.994029,72.833796,Parel,theft,2025-03-07 12:49:55.894539,12,4,3
19.050346,72.90468,Chembur,assault,2025-03-22 10:00:51.662420,10,5,3
18.943523,72.831944,Fort,theft,2025-11-25 02:52:13.185025,2,1,11
19.087882,72.905721,Ghatkopar,theft,2025-03-01 13:51:45.391679,13,5,3
19.085059,72.899988,Ghatkopar,assault,2025-08-26 21:03:47.795061,21,1,8
18.933938,72.821131,Churchgate,theft,2025-12-12 09:09:49.404179,9,4,12
19.176289,72.947954,Mulund,burglary,2025-05-23 17:56:21.790658,17,4,5
19.106138,72.820896,Juhu,theft,2025-11-16 11:58:44.439700,11,6,11
19.074256,72.871214,Kurla,fraud,2025-03-27 09:00:14.643792,9,3,3
18.935334,72.83416,Fort,theft,2025-10-07 12:04:39.243470,12,1,10
19.068671,72.886248,Kurla,assault,2025-02-18 05:11:55.944694,5,1,2
19.109512,72.838231,Juhu,burglary,2025-04-26 13:50:01.255973,13,5,4
19.045043,72.90805,Chembur,fraud,2025-10-09 10:42:08.049986,10,3,10
19.062069,72.837409,Bandra East,vandalism,2026-01-07 23:37:52.423208,23,2,1
19.041269,72.844405,Dharavi,vandalism,2025-02-27 00:56:38.196721,0,3,2
19.052083,72.907844,Chembur,theft,2025-10-14 01:35:30.605668,1,1,10
19.046371,72.859109,Dharavi,assault,2025-06-18 16:13:00.353839,16,2,6
19.118204,72.871291,Andheri East,theft,2025-10-22 23:14:34.082940,23,2,10
18.90857,72.819666,Colaba,assault,2025-03-29 06:55:59.066837,6,5,3
18.908983,72.821445,Colaba,assault,2025-03-03 20:06:42.106593,20,0,3
19.043559,72.855633,Dharavi,fraud,2025-08-29 14:03:00.311256,14,4,8
19.037838,72.846157,Dharavi,robbery,2025-09-29 19:24:59.914075,19,0,9
19.10716,72.827263,Juhu,robbery,2025-12-06 06:07:49.060226,6,5,12
19.110663,72.867893,Andheri East,assault,2025-09-24 04:16:08.467152,4,2,9
19.050304,72.849549,Dharavi,robbery,2025-08-20 17:05:48.521953,17,2,8
18.940573,72.828268,Churchgate,theft,2025-12-21 09:59:06.283721,9,6,12
19.228205,72.86055,Borivali,theft,2025-08-25 20:11:13.255945,20,0,8
19.041305,72.856267,Dharavi,theft,2025-09-15 08:43:42.408290,8,0,9
19.005602,72.84671,Parel,theft,2025-03-31 15:18:00.846330,15,0,3
19.162859,72.861002,Goregaon,burglary,2025-04-17 12:09:01.758467,12,3,4
19.122728,72.823412,Andheri West,burglary,2025-05-19 13:05:32.711467,13,0,5
19.053873,72.84881,Bandra East,robbery,2025-09-16 19:37:02.840449,19,1,9
19.073383,72.884413,Kurla,robbery,2026-01-12 12:00:30.000762,12,0,1
19.051907,72.90317,Chembur,burglary,2025-06-27 05:18:53.394347,5,4,6
18.937,72.835263,Fort,theft,2025-12-28 12:29:28.630087,12,6,12
18.948987,72.833667,Marine Drive,theft,2025-05-01 15:27:04.180686,15,3,5
19.053543,72.900509,Chembur,fraud,2025-05-28 14:12:31.204143,14,2,5
19.046305,72.860792,Dharavi,assault,2025-08-04 00:55:05.232572,0,0,8
19.00732,72.838693,Parel,burglary,2025-07-09 17:02:26.547505,17,2,7
18.94616,72.81663,Marine Drive,assault,2026-01-04 10:38:00.786524,10,6,1
19.188146,72.852515,Malad,robbery,2025-05-14 01:43:16.880596,1,2,5
19.041521,72.847821,Dharavi,theft,2025-07-11 23:02:27.222983,23,4,7
19.166917,72.858182,Goregaon,vandalism,2025-02-22 18:36:17.731261,18,5,2
19.181823,72.848772,Malad,robbery,2025-06-27 05:21:07.978431,5,4,6
19.11831,72.905992,Powai,theft,2025-08-06 12:15:24.393850,12,2,8
19.116716,72.913795,Powai,theft,2025-03-28 08:05:39.305651,8,4,3
19.197899,72.847216,Malad,burglary,2025-03-10 00:49:49.246360,0,0,3
19.0477,72.898194,Chembur,vandalism,2025-12-31 04:27:19.913567,4,2,12
19.076238,72.88006,Kurla,vandalism,2026-01-16 13:43:25.061240,13,4,1
19.059059,72.841946,Bandra East,robbery,2025-11-28 18:33:26.697684,18,4,11
19.03783,72.845757,Dharavi,robbery,2025-06-28 10:40:57.354215,10,5,6
19.235047,72.858377,Borivali,burglary,2025-08-18 15:52:35.017903,15,0,8
19.04828,72.903596,Chembur,robbery,2025-03-09 00:15:59.009375,0,6,3
18.908299,72.808498,Colaba,assault,2025-03-02 08:22:26.102173,8,6,3
19.078759,72.887187,Kurla,assault,2025-06-15 19:21:47.700970,19,6,6
19.109402,72.865769,Andheri East,theft,2025-11-25 00:52:12.369880,0,1,11
18.912626,72.815432,Colaba,vandalism,2025-05-06 01:47:24.594510,1,1,5
19.065974,72.843735,Bandra East,robbery,2025-04-02 07:25:46.264525,7,2,4
19.108551,72.875317,Andheri East,theft,2025-09-14 10:24:15.406470,10,6,9
19.073976,72.882898,Kurla,theft,2025-08-03 20:45:22.936444,20,6,8
19.051248,72.84289,Dharavi,assault,2025-03-22 17:48:42.033532,17,5,3
19.019112,72.841815,Dadar,assault,2025-11-22 23:56:29.229496,23,5,11
18.946585,72.812011,Marine Drive,assault,2025-09-13 23:58:44.165716,23,5,9
19.117506,72.871918,Andheri East,assault,2025-04-19 18:49:49.395006,18,5,4
18.926919,72.824461,Churchgate,theft,2025-03-31 21:27:57.960522,21,0,3
19.066662,72.88005,Kurla,assault,2025-02-20 13:33:54.507687,13,3,2
19.088061,72.909875,Ghatkopar,assault,2025-05-23 01:40:59.126218,1,4,5
19.04783,72.84581,Bandra East,burglary,2025-05-14 12:50:55.425102,12,2,5
19.053845,72.840445,Bandra East,burglary,2026-01-04 20:35:20.312382,20,6,1
18.930855,72.825384,Churchgate,assault,2025-05-10 19:37:50.651657,19,5,5
19.073306,72.897734,Kurla,robbery,2025-11-20 02:59:41.403172,2,3,11
19.187053,72.857898,Malad,burglary,2026-01-20 14:25:11.078887,14,1,1
19.110744,72.839928,Andheri West,robbery,2025-08-23 15:01:32.146232,15,5,8
19.201483,72.857598,Kandivali,assault,2025-08-22 21:50:49.386215,21,4,8
19.082462,72.907802,Ghatkopar,burglary,2025-06-28 23:57:10.227647,23,5,6
18.944226,72.831664,Marine Drive,vandalism,2025-08-26 07:47:45.835976,7,1,8
19.171364,72.853032,Goregaon,assault,2025-10-02 09:12:48.245851,9,3,10
19.174453,72.948409,Mulund,robbery,2025-12-09 15:45:12.909481,15,1,12
19.051574,72.907288,Chembur,burglary,2026-01-26 14:24:52.815701,14,0,1
18.945987,72.816509,Marine Drive,theft,2025-11-24 08:52:08.311559,8,0,11
19.053287,72.906122,Chembur,robbery,2025-08-06 05:54:30.045595,5,2,8
19.007717,72.844712,Parel,theft,2025-10-28 10:55:35.869424,10,1,10
18.930682,72.83339,Churchgate,theft,2025-12-11 08:24:14.252012,8,3,12
19.05103,72.895774,Chembur,assault,2025-02-09 16:29:00.821981,16,6,2
19.053218,72.900745,Chembur,assault,2025-07-17 13:50:08.666127,13,3,7
19.063227,72.887037,Kurla,theft,2025-03-09 14:58:44.960023,14,6,3
19.200052,72.855463,Kandivali,assault,2025-12-21 10:17:53.941096,10,6,12
18.913083,72.823235,Colaba,burglary,2025-02-25 00:36:08.589671,0,1,2
19.045176,72.896768,Chembur,theft,2025-10-15 12:33:25.727563,12,2,10
19.044909,72.855707,Dharavi,robbery,2025-05-10 04:41:02.466176,4,5,5
19.034881,72.85053,Dharavi,fraud,2025-09-01 19:09:24.948543,19,0,9
19.110836,72.860403,Andheri East,assault,2025-04-12 17:51:02.570504,17,5,4
18.935922,72.85414,Fort,theft,2025-10-02 06:43:29.807545,6,3,10
19.17334,72.947719,Mulund,vandalism,2025-02-10 01:59:17.554356,1,0,2
19.204688,72.866687,Kandivali,theft,2025-04-13 22:58:32.894386,22,6,4
18.944143,72.829894,Marine Drive,assault,2025-11-28 21:54:56.769315,21,4,11
18.892949,72.81497,Colaba,theft,2026-01-18 22:07:59.605088,22,6,1
19.039816,72.847567,Dharavi,robbery,2025-12-06 10:38:07.895651,10,5,12
19.060268,72.890459,Chembur,theft,2025-07-08 03:32:10.331419,3,1,7
18.935364,72.837597,Churchgate,theft,2025-08-02 10:32:29.008147,10,5,8
19.116223,72.832183,Andheri West,assault,2025-02-08 17:13:59.512033,17,5,2
19.165116,72.852302,Goregaon,theft,2025-09-01 17:26:57.745437,17,0,9
19.058245,72.83261,Bandra West,fraud,2025-03-06 21:26:51.962889,21,3,3
19.019419,72.812336,Worli,theft,2025-03-23 00:54:41.468222,0,6,3
19.086347,72.911406,Ghatkopar,burglary,2025-09-13 01:33:28.655583,1,5,9
19.169967,72.837558,Goregaon,vandalism,2025-09-27 07:13:00.746620,7,5,9
19.053619,72.897553,Chembur,theft,2025-09-22 00:51:11.686841,0,0,9
19.087382,72.921155,Ghatkopar,robbery,2025-11-15 07:23:55.351488,7,5,11
19.074316,72.887621,Kurla,fraud,2025-03-24 18:50:18.021987,18,0,3
19.004088,72.829285,Parel,burglary,2025-12-02 05:39:57.840472,5,1,12
19.112617,72.907012,Powai,fraud,2025-04-20 22:49:02.935133,22,6,4
19.168196,72.859421,Goregaon,theft,2025-11-30 12:07:26.077148,12,6,11
19.236429,72.851715,Borivali,vandalism,2025-08-27 05:09:45.814448,5,2,8
19.036431,72.850941,Dharavi,vandalism,2025-05-16 08:11:30.155684,8,4,5
19.077813,72.877936,Kurla,assault,2025-05-13 02:46:07.180099,2,1,5
19.020011,72.843406,Dadar,robbery,2025-07-15 01:58:36.159085,1,1,7
19.086613,72.912743,Ghatkopar,robbery,2025-06-18 18:58:15.862686,18,2,6
19.039102,72.846117,Dharavi,burglary,2026-01-21 20:07:04.231012,20,2,1
19.048349,72.854182,Dharavi,theft,2025-10-09 15:01:16.401305,15,3,10
19.048785,72.909328,Chembur,robbery,2025-07-10 01:56:45.303528,1,3,7
19.171085,72.952811,Mulund,robbery,2025-12-10 19:18:46.498815,19,2,12
19.12167,72.824994,Andheri West,assault,2025-04-11 03:51:30.301619,3,4,4
19.116704,72.870655,Andheri East,burglary,2025-05-30 15:39:30.398471,15,4,5
19.040368,72.855282,Dharavi,burglary,2025-09-18 23:42:18.666446,23,3,9
19.231377,72.854357,Borivali,assault,2025-12-09 15:11:57.011607,15,1,12
19.113149,72.823083,Juhu,fraud,2025-06-30 10:52:10.051381,10,0,6
19.085929,72.905111,Ghatkopar,fraud,2025-04-12 10:34:14.759755,10,5,4
19.120328,72.873102,Andheri East,theft,2025-08-30 13:46:38.735681,13,5,8
19.117873,72.867873,Andheri East,robbery,2025-01-30 19:34:39.822384,19,3,1
19.120156,72.906244,Powai,vandalism,2025-12-30 21:11:52.160990,21,1,12
19.060415,72.856138,Bandra East,vandalism,2025-11-16 14:33:45.731896,14,6,11
19.074977,72.884923,Kurla,vandalism,2025-12-21 21:19:08.372807,21,6,12
19.04664,72.899393,Chembur,robbery,2025-09-29 20:46:32.756126,20,0,9
19.05262,72.903939,Chembur,burglary,2025-05-02 07:35:02.762643,7,4,5
19.179443,72.962884,Mulund,theft,2025-02-12 14:51:05.345212,14,2,2
19.228348,72.865288,Borivali,theft,2025-11-03 12:08:47.724229,12,0,11
19.170285,72.956343,Mulund,robbery,2025-11-22 06:10:58.481650,6,5,11
19.168979,72.956486,Mulund,assault,2025-02-12 09:10:43.639781,9,2,2
19.049268,72.857522,Dharavi,robbery,2025-09-29 00:51:13.793468,0,0,9
19.078833,72.905495,Ghatkopar,theft,2025-06-24 10:40:03.991483,10,1,6
19.061755,72.845712,Bandra East,robbery,2025-06-19 21:06:31.208407,21,3,6
19.083468,72.907959,Ghatkopar,theft,2025-02-10 17:03:36.787644,17,0,2
19.07884,72.877204,Kurla,burglary,2025-10-14 21:54:47.597300,21,1,10
18.940524,72.834332,Marine Drive,assault,2025-07-13 16:26:32.378199,16,6,7
19.111493,72.875217,Andheri East,burglary,2025-06-13 18:50:27.144438,18,4,6
19.053695,72.905639,Chembur,theft,2025-12-07 15:40:15.892432,15,6,12
19.086471,72.902264,Ghatkopar,robbery,2025-02-11 00:50:55.329375,0,1,2
19.084285,72.901284,Ghatkopar,theft,2025-10-06 01:17:54.485469,1,0,10
19.110704,72.875219,Andheri East,burglary,2025-04-23 04:48:13.539426,4,2,4
19.172434,72.955765,Mulund,robbery,2025-06-23 04:26:56.113844,4,0,6
19.186108,72.848701,Malad,burglary,2026-01-24 16:54:03.352893,16,5,1
19.039383,72.852526,Dharavi,robbery,2025-08-28 01:10:50.237100,1,3,8
19.061816,72.84937,Bandra East,assault,2025-10-24 09:38:10.196551,9,4,10
19.047752,72.842705,Dharavi,theft,2025-09-07 06:48:54.559105,6,6,9
19.008789,72.814442,Worli,fraud,2025-05-05 22:41:41.694458,22,0,5
19.16029,72.858134,Goregaon,burglary,2025-04-15 07:06:14.296304,7,1,4
19.111996,72.869134,Andheri East,burglary,2025-11-30 09:52:05.346407,9,6,11
19.040277,72.863824,Dharavi,assault,2025-04-17 16:42:06.512451,16,3,4
19.106306,72.835115,Juhu,theft,2025-07-24 17:42:36.138092,17,3,7
19.117356,72.82707,Andheri West,theft,2025-02-26 12:09:07.917782,12,2,2
19.048703,72.903922,Chembur,robbery,2025-10-30 02:19:02.844831,2,3,10
19.060106,72.899265,Chembur,burglary,2025-05-03 22:03:49.553297,22,5,5
19.089093,72.909549,Ghatkopar,robbery,2025-05-31 08:08:40.019898,8,5,5
19.17146,72.856018,Goregaon,vandalism,2025-11-18 22:34:38.194760,22,1,11
19.005588,72.843662,Parel,robbery,2025-05-12 20:24:04.858070,20,0,5
19.054096,72.896263,Chembur,theft,2025-12-20 15:54:26.113714,15,5,12
19.063888,72.840516,Bandra East,burglary,2025-07-14 07:31:56.263070,7,0,7
19.00313,72.847664,Parel,assault,2025-04-01 19:03:43.685506,19,1,4
19.036936,72.85418,Dharavi,burglary,2025-11-08 06:51:08.760458,6,5,11
19.207524,72.859684,Kandivali,vandalism,2025-05-24 04:18:49.476268,4,5,5
19.115936,72.870335,Andheri East,theft,2025-09-08 13:29:43.692124,13,0,9
19.182348,72.844475,Malad,theft,2026-01-03 08:29:44.486297,8,5,1
19.055363,72.82859,Bandra West,robbery,2025-02-24 05:12:30.632015,5,0,2
19.058162,72.842937,Bandra East,theft,2025-07-18 09:22:59.312978,9,4,7
19.118854,72.861004,Andheri East,theft,2025-10-22 06:24:28.857686,6,2,10
19.049868,72.853341,Dharavi,theft,2025-12-31 08:27:30.305683,8,2,12
19.189115,72.850657,Malad,robbery,2025-09-09 01:50:46.905892,1,1,9
19.234649,72.861547,Borivali,robbery,2025-04-01 08:29:49.926155,8,1,4
19.11386,72.865212,Andheri East,theft,2025-02-13 07:21:16.016247,7,3,2
19.082787,72.881951,Kurla,robbery,2025-09-10 04:52:55.624339,4,2,9
19.11422,72.916415,Powai,vandalism,2025-07-26 23:40:58.602282,23,5,7
19.167988,72.854901,Goregaon,robbery,2025-05-05 04:54:54.547678,4,0,5
19.083303,72.916076,Ghatkopar,vandalism,2025-12-20 22:22:13.478045,22,5,12
19.013483,72.840177,Dadar,burglary,2025-06-14 17:37:49.248981,17,5,6
18.912147,72.811063,Colaba,fraud,2025-11-12 14:24:20.047047,14,2,11
19.074916,72.888037,Kurla,theft,2025-01-30 18:15:36.864945,18,3,1
19.126196,72.822196,Andheri West,vandalism,2025-06-18 21:58:14.870065,21,2,6
19.110679,72.869141,Andheri East,fraud,2025-02-02 10:09:30.058522,10,6,2
18.933029,72.839207,Churchgate,robbery,2025-10-09 02:37:34.161659,2,3,10
19.060095,72.906483,Chembur,theft,2025-04-07 08:08:49.352463,8,0,4
19.047441,72.847915,Dharavi,assault,2025-08-09 09:00:46.522996,9,5,8
19.121382,72.870172,Andheri East,fraud,2025-04-24 15:47:31.376103,15,3,4
19.112704,72.866286,Andheri East,burglary,2025-06-06 20:35:27.188871,20,4,6
19.084601,72.900335,Ghatkopar,robbery,2025-09-23 12:31:49.458112,12,1,9
19.18669,72.855622,Malad,theft,2025-09-10 13:18:42.220762,13,2,9
19.0475,72.849979,Dharavi,vandalism,2025-02-04 04:28:40.758192,4,1,2
19.048699,72.856232,Dharavi,vandalism,2025-03-30 13:28:19.895981,13,6,3
19.182484,72.835616,Malad,theft,2025-02-08 08:09:54.634628,8,5,2
19.171814,72.952265,Mulund,theft,2025-10-23 16:48:35.145473,16,3,10
19.069795,72.894009,Kurla,theft,2026-01-14 16:40:44.558325,16,2,1
19.043769,72.888981,Chembur,vandalism,2025-10-01 21:25:22.167199,21,2,10
19.059556,72.845788,Bandra East,assault,2025-06-20 00:50:53.759453,0,4,6
19.053272,72.907558,Chembur,theft,2025-01-30 08:07:58.564950,8,3,1
19.054231,72.90408,Chembur,fraud,2025-08-30 07:38:02.209470,7,5,8
19.111138,72.866208,Andheri East,theft,2025-11-23 10:50:40.815795,10,6,11
19.12041,72.827634,Andheri West,robbery,2025-12-24 17:58:31.090579,17,2,12
19.122595,72.828736,Andheri West,robbery,2026-01-17 03:32:09.175284,3,5,1
19.049156,72.856021,Dharavi,robbery,2025-10-19 14:50:40.011566,14,6,10
19.072563,72.888464,Kurla,assault,2025-10-19 11:47:18.005869,11,6,10
18.905989,72.814314,Colaba,robbery,2025-03-04 04:59:59.571191,4,1,3
19.084538,72.917194,Ghatkopar,assault,2025-11-12 23:28:57.039738,23,2,11
19.224571,72.860406,Borivali,burglary,2025-08-22 04:43:25.575801,4,4,8
19.115968,72.863114,Andheri East,robbery,2025-04-13 11:41:21.218129,11,6,4
19.114513,72.866346,Andheri East,burglary,2025-05-02 17:24:14.234493,17,4,5
19.115703,72.866752,Andheri East,theft,2025-10-25 12:15:24.726704,12,5,10
19.045901,72.856913,Dharavi,burglary,2025-04-05 16:42:48.632427,16,5,4
19.112021,72.860777,Andheri East,theft,2025-12-04 22:32:55.753476,22,3,12
19.091757,72.905458,Ghatkopar,fraud,2025-02-20 20:47:38.561509,20,3,2
19.061441,72.819628,Bandra West,theft,2025-10-21 10:06:31.066367,10,1,10
19.064125,72.8848,Kurla,theft,2025-12-20 15:57:25.467180,15,5,12
18.903553,72.806419,Colaba,theft,2025-11-22 08:14:19.894512,8,5,11
19.06418,72.851223,Bandra East,vandalism,2025-10-04 20:33:22.846593,20,5,10
19.051746,72.855545,Dharavi,burglary,2025-07-09 13:14:14.367805,13,2,7
19.124081,72.831007,Andheri West,burglary,2025-02-09 03:57:36.808270,3,6,2
19.111112,72.870322,Andheri East,assault,2025-04-14 03:07:02.599555,3,0,4
19.11071,72.856833,Andheri East,assault,2025-03-02 02:13:46.663507,2,6,3
19.084062,72.905057,Ghatkopar,vandalism,2025-10-28 01:21:38.017813,1,1,10
19.012355,72.84792,Dadar,fraud,2025-03-03 10:46:00.077552,10,0,3
19.076469,72.894529,Kurla,assault,2025-12-28 02:02:34.290519,2,6,12
19.11057,72.828677,Juhu,theft,2025-04-03 23:44:18.123618,23,3,4
19.173681,72.955538,Mulund,burglary,2025-09-04 08:11:07.926246,8,3,9
19.211216,72.850757,Kandivali,burglary,2025-12-05 18:50:59.871367,18,4,12
19.11464,72.873381,Andheri East,theft,2025-07-10 20:42:40.294513,20,3,7
18.935346,72.81528,Churchgate,assault,2025-04-13 08:22:06.275048,8,6,4
18.937515,72.837701,Fort,theft,2025-08-14 13:29:09.358977,13,3,8
19.167503,72.850272,Goregaon,fraud,2026-01-21 11:21:24.808583,11,2,1
19.171407,72.940577,Mulund,theft,2025-07-05 04:34:54.112325,4,5,7
19.016986,72.821303,Worli,theft,2025-11-27 10:48:34.110018,10,3,11
19.05182,72.848762,Dharavi,theft,2025-04-13 12:55:05.637616,12,6,4
18.947486,72.811393,Marine Drive,assault,2025-07-17 16:29:38.864573,16,3,7
19.054633,72.899285,Chembur,robbery,2026-01-10 21:13:19.590639,21,5,1
19.088245,72.908378,Ghatkopar,theft,2025-12-02 11:12:26.288558,11,1,12
18.93345,72.83266,Fort,theft,2025-10-01 22:15:54.618433,22,2,10
19.060055,72.837453,Bandra East,theft,2025-09-17 17:23:36.481026,17,2,9
18.944767,72.817908,Marine Drive,robbery,2025-02-16 18:09:09.139363,18,6,2
18.943221,72.821071,Marine Drive,theft,2025-06-19 22:34:17.837228,22,3,6
19.12195,72.834513,Andheri West,theft,2025-07-26 19:03:51.175142,19,5,7
19.041624,72.866275,Dharavi,burglary,2025-02-17 15:43:54.727070,15,0,2
19.228727,72.862638,Borivali,theft,2025-12-15 17:10:42.606631,17,0,12
19.057455,72.901262,Chembur,assault,2025-04-20 16:55:14.435499,16,6,4
19.16702,72.948316,Mulund,robbery,2025-10-09 23:49:22.202977,23,3,10
19.084648,72.901794,Ghatkopar,assault,2025-07-10 08:44:16.492324,8,3,7
19.059935,72.860964,Bandra East,robbery,2025-03-30 02:51:52.366358,2,6,3
18.934235,72.840892,Fort,fraud,2025-11-30 09:24:16.666429,9,6,11
19.018984,72.816619,Worli,assault,2025-06-08 02:39:08.283393,2,6,6
19.088411,72.908251,Ghatkopar,theft,2025-09-19 11:59:56.814923,11,4,9
19.050726,72.895927,Chembur,vandalism,2025-02-15 08:57:02.066752,8,5,2
19.108002,72.825321,Juhu,fraud,2025-09-13 09:05:28.615432,9,5,9
19.060105,72.841536,Bandra East,theft,2025-02-28 18:03:38.267067,18,4,2
19.044444,72.902171,Chembur,robbery,2025-03-17 14:39:26.832974,14,0,3
19.015093,72.811443,Worli,robbery,2025-01-30 03:34:19.670504,3,3,1
19.158658,72.851411,Goregaon,theft,2026-01-08 17:23:29.769551,17,3,1
18.940282,72.818894,Marine Drive,theft,2025-04-04 14:10:08.305128,14,4,4
19.002322,72.847191,Parel,assault,2025-05-28 11:06:59.090420,11,2,5
19.068039,72.883733,Kurla,assault,2025-05-15 19:39:45.891568,19,3,5
19.020442,72.819355,Worli,theft,2026-01-11 18:59:21.888246,18,6,1
19.01611,72.857858,Dadar,robbery,2025-02-23 16:15:17.556402,16,6,2
19.016774,72.826039,Worli,fraud,2025-10-13 02:39:29.447621,2,0,10
19.087701,72.921603,Ghatkopar,vandalism,2025-10-20 13:04:10.509923,13,0,10
19.083677,72.90008,Ghatkopar,fraud,2025-06-25 18:30:28.797769,18,2,6
19.018168,72.819372,Worli,theft,2025-09-20 18:24:19.754105,18,5,9
19.073736,72.880754,Kurla,robbery,2025-09-07 18:24:18.541221,18,6,9
19.108551,72.870789,Andheri East,fraud,2025-05-16 13:54:48.922089,13,4,5
19.087756,72.905696,Ghatkopar,fraud,2025-06-29 09:28:22.373846,9,6,6
19.113576,72.829996,Andheri West,vandalism,2025-04-05 02:29:44.465325,2,5,4
19.058503,72.901439,Chembur,robbery,2025-02-07 03:56:58.958367,3,4,2
19.021947,72.814331,Worli,theft,2025-10-06 06:40:22.346668,6,0,10
19.229314,72.856612,Borivali,robbery,2025-09-08 06:38:41.427705,6,0,9
19.043229,72.848968,Dharavi,robbery,2025-10-01 09:27:06.982651,9,2,10
19.170824,72.847089,Goregaon,theft,2025-06-04 19:36:08.634236,19,2,6
19.085777,72.919413,Ghatkopar,theft,2025-06-26 22:19:34.574871,22,3,6
19.051183,72.901003,Chembur,theft,2025-08-20 00:00:06.938277,0,2,8
19.194278,72.852006,Malad,fraud,2025-10-26 14:36:31.901666,14,6,10
19.075552,72.885908,Kurla,burglary,2025-07-02 10:43:25.362017,10,2,7
19.115175,72.869079,Andheri East,vandalism,2025-09-08 22:57:58.954899,22,0,9
19.17106,72.858017,Goregaon,burglary,2025-05-29 14:45:08.900610,14,3,5
19.109426,72.8574,Andheri East,theft,2025-09-11 18:27:31.739552,18,3,9
19.065333,72.887716,Kurla,robbery,2025-04-14 10:01:58.577029,10,0,4
19.056747,72.844787,Bandra East,assault,2025-07-14 08:46:23.978892,8,0,7
